time,pid,x,y,z,intoxicated
1493735947553,BK7610,-0.0100950069348127,-0.0235665742024965,0.0197461858529819,0
1493735947578,BK7610,-0.010004854368932,-0.0236019417475728,0.0197300970873786,0
1493735947603,BK7610,-0.0099147018030513,-0.023637309292649,0.0197140083217753,0
1493735947628,BK7610,-0.0098245492371705,-0.0236726768377253,0.0196979195561719,0
1493735947653,BK7610,-0.0097343966712898,-0.0237080443828016,0.0196818307905686,0
1493735947678,BK7610,-0.0096442441054091,-0.0237434119278779,0.0196657420249653,0
1493735947703,BK7610,-0.0095540915395284,-0.0237787794729542,0.0196496532593619,0
1493735947728,BK7610,-0.0094639389736477,-0.0238141470180305,0.0196335644937586,0
1493735947753,BK7610,-0.0093737864077669,-0.0238495145631067,0.0196174757281553,0
1493735947778,BK7610,-0.0092836338418862,-0.023884882108183,0.019601386962552,0
1493735947803,BK7610,-0.0091934812760055,-0.0239202496532593,0.0195852981969486,0
1493735947828,BK7610,-0.0091033287101248,-0.0239556171983356,0.0195692094313453,0
1493735947853,BK7610,-0.0090131761442441,-0.0239909847434119,0.019553120665742,0
1493735947878,BK7610,-0.0089230235783633,-0.0240263522884882,0.0195370319001386,0
1493735947903,BK7610,-0.0088328710124826,-0.0240617198335644,0.0195209431345353,0
1493735947928,BK7610,-0.0087427184466019,-0.0240970873786407,0.019504854368932,0
1493735947953,BK7610,-0.0086525658807212,-0.024132454923717,0.0194887656033287,0
1493735947978,BK7610,-0.0085624133148404,-0.0241678224687933,0.0194726768377253,0
1493735948003,BK7610,-0.0084722607489597,-0.0242031900138696,0.019456588072122,0
1493735948028,BK7610,-0.008382108183079,-0.0242385575589459,0.0194404993065187,0
1493735948053,BK7610,-0.0082919556171983,-0.0242739251040221,0.0194244105409153,0
1493735948078,BK7610,-0.0082018030513176,-0.0243092926490984,0.019408321775312,0
1493735948103,BK7610,-0.0081116504854368,-0.0243446601941747,0.0193922330097087,0
1493735948128,BK7610,-0.0080214979195561,-0.024380027739251,0.0193761442441054,0
1493735948153,BK7610,-0.0079313453536754,-0.0244153952843273,0.019360055478502,0
1493735948178,BK7610,-0.0078411927877947,-0.0244507628294036,0.0193439667128987,0
1493735948203,BK7610,-0.007751040221914,-0.0244861303744798,0.0193278779472954,0
1493735948228,BK7610,-0.0076608876560332,-0.0245214979195561,0.019311789181692,0
1493735948253,BK7610,-0.0075707350901525,-0.0245568654646324,0.0192957004160887,0
1493735948278,BK7610,-0.0074805825242718,-0.0245922330097087,0.0192796116504854,0
1493735948303,BK7610,-0.0073904299583911,-0.024627600554785,0.0192635228848821,0
1493735948328,BK7610,-0.0073002773925103,-0.0246629680998613,0.0192474341192787,0
1493735948353,BK7610,-0.0072101248266296,-0.0246983356449375,0.0192313453536754,0
1493735948378,BK7610,-0.0071199722607489,-0.0247337031900138,0.0192152565880721,0
1493735948403,BK7610,-0.0070298196948682,-0.0247690707350901,0.0191991678224687,0
1493735948428,BK7610,-0.0069396671289875,-0.0248044382801664,0.0191830790568654,0
1493735948453,BK7610,-0.0068495145631067,-0.0248398058252427,0.0191669902912621,0
1493735948478,BK7610,-0.006759361997226,-0.0248751733703189,0.0191509015256588,0
1493735948503,BK7610,-0.0066692094313453,-0.0249105409153952,0.0191348127600554,0
1493735948528,BK7610,-0.0065790568654646,-0.0249459084604715,0.0191187239944521,0
1493735948553,BK7610,-0.0064889042995839,-0.0249812760055478,0.0191026352288488,0
1493735948578,BK7610,-0.0063987517337031,-0.0250166435506241,0.0190865464632454,0
1493735948603,BK7610,-0.0063085991678224,-0.0250520110957004,0.0190704576976421,0
1493735948628,BK7610,-0.0062184466019417,-0.0250873786407766,0.0190543689320388,0
1493735948653,BK7610,-0.006128294036061,-0.0251227461858529,0.0190382801664355,0
1493735948678,BK7610,-0.0060381414701802,-0.0251581137309292,0.0190221914008321,0
1493735948703,BK7610,-0.0059479889042995,-0.0251934812760055,0.0190061026352288,0
1493735948728,BK7610,-0.0058578363384188,-0.0252288488210818,0.0189900138696255,0
1493735948753,BK7610,-0.0057676837725381,-0.0252642163661581,0.0189739251040221,0
1493735948778,BK7610,-0.0056775312066574,-0.0252995839112343,0.0189578363384188,0
1493735948803,BK7610,-0.0055873786407766,-0.0253349514563106,0.0189417475728155,0
1493735948828,BK7610,-0.0054972260748959,-0.0253703190013869,0.0189256588072122,0
1493735948853,BK7610,-0.0054070735090152,-0.0254056865464632,0.0189095700416088,0
1493735948878,BK7610,-0.0053169209431345,-0.0254410540915395,0.0188934812760055,0
1493735948903,BK7610,-0.0052267683772538,-0.0254764216366158,0.0188773925104022,0
1493735948928,BK7610,-0.005136615811373,-0.025511789181692,0.0188613037447988,0
1493735948953,BK7610,-0.0050464632454923,-0.0255471567267683,0.0188452149791955,0
1493735948978,BK7610,-0.0049563106796116,-0.0255825242718446,0.0188291262135922,0
1493735949003,BK7610,-0.0048661581137309,-0.0256178918169209,0.0188130374479889,0
1493735949028,BK7610,-0.0047760055478501,-0.0256532593619972,0.0187969486823855,0
1493735949053,BK7610,-0.0046858529819694,-0.0256886269070735,0.0187808599167822,0
1493735949078,BK7610,-0.0045957004160887,-0.0257239944521497,0.0187647711511789,0
1493735949103,BK7610,-0.004505547850208,-0.025759361997226,0.0187486823855755,0
1493735949128,BK7610,-0.0044153952843273,-0.0257947295423023,0.0187325936199722,0
1493735949153,BK7610,-0.0043252427184466,-0.0258300970873786,0.0187165048543689,0
1493735949178,BK7610,-0.0042350901525658,-0.0258654646324549,0.0187004160887656,0
1493735949203,BK7610,-0.0041449375866851,-0.0259008321775312,0.0186843273231622,0
1493735949228,BK7610,-0.0040547850208044,-0.0259361997226074,0.0186682385575589,0
1493735949253,BK7610,-0.0039646324549237,-0.0259715672676837,0.0186521497919556,0
1493735949278,BK7610,-0.0038744798890429,-0.02600693481276,0.0186360610263522,0
1493735949303,BK7610,-0.0037843273231622,-0.0260423023578363,0.0186199722607489,0
1493735949328,BK7610,-0.0036941747572815,-0.0260776699029126,0.0186038834951456,0
1493735949353,BK7610,-0.0036040221914008,-0.0261130374479889,0.0185877947295423,0
1493735949378,BK7610,-0.0035138696255201,-0.0261484049930651,0.0185717059639389,0
1493735949403,BK7610,-0.0034237170596393,-0.0261837725381414,0.0185556171983356,0
1493735949428,BK7610,-0.0033335644937586,-0.0262191400832177,0.0185395284327323,0
1493735949453,BK7610,-0.0032434119278779,-0.026254507628294,0.0185234396671289,0
1493735949478,BK7610,-0.0031532593619972,-0.0262898751733703,0.0185073509015256,0
1493735949503,BK7610,-0.0030631067961165,-0.0263252427184466,0.0184912621359223,0
1493735949528,BK7610,-0.0029729542302357,-0.0263606102635228,0.018475173370319,0
1493735949553,BK7610,-0.002882801664355,-0.0263959778085991,0.0184590846047156,0
1493735949578,BK7610,-0.0027926490984743,-0.0264313453536754,0.0184429958391123,0
1493735949603,BK7610,-0.0027024965325936,-0.0264667128987517,0.018426907073509,0
1493735949628,BK7610,-0.0026123439667128,-0.026502080443828,0.0184108183079056,0
1493735949653,BK7610,-0.0025221914008321,-0.0265374479889042,0.0183947295423023,0
1493735949678,BK7610,-0.0024320388349514,-0.0265728155339805,0.018378640776699,0
1493735949703,BK7610,-0.0023418862690707,-0.0266081830790568,0.0183625520110957,0
1493735949728,BK7610,-0.00225173370319,-0.0266435506241331,0.0183464632454923,0
1493735949753,BK7610,-0.0021615811373092,-0.0266789181692094,0.018330374479889,0
1493735949778,BK7610,-0.0020714285714285,-0.0267142857142857,0.0183142857142857,0
1493735949803,BK7610,-0.0019812760055478,-0.0267496532593619,0.0182981969486823,0
1493735949828,BK7610,-0.0018911234396671,-0.0267850208044382,0.018282108183079,0
1493735949853,BK7610,-0.0018009708737864,-0.0268203883495145,0.0182660194174757,0
1493735949878,BK7610,-0.0017108183079056,-0.0268557558945908,0.0182499306518723,0
1493735949903,BK7610,-0.0016206657420249,-0.0268911234396671,0.018233841886269,0
1493735949928,BK7610,-0.0015305131761442,-0.0269264909847434,0.0182177531206657,0
1493735949953,BK7610,-0.0014403606102635,-0.0269618585298196,0.0182016643550624,0
1493735949978,BK7610,-0.0013502080443827,-0.0269972260748959,0.018185575589459,0
1493735950003,BK7610,-0.001260055478502,-0.0270325936199722,0.0181694868238557,0
1493735950028,BK7610,-0.0011699029126213,-0.0270679611650485,0.0181533980582524,0
1493735950053,BK7610,-0.0010797503467406,-0.0271033287101248,0.018137309292649,0
1493735950078,BK7610,-0.0009895977808599,-0.0271386962552011,0.0181212205270457,0
1493735950103,BK7610,-0.0008994452149791,-0.0271740638002773,0.0181051317614424,0
1493735950128,BK7610,-0.0008092926490984,-0.0272094313453536,0.0180890429958391,0
1493735950153,BK7610,-0.0007191400832177,-0.0272447988904299,0.0180729542302357,0
1493735950178,BK7610,-0.000628987517337,-0.0272801664355062,0.0180568654646324,0
1493735950203,BK7610,-0.0005388349514563,-0.0273155339805825,0.0180407766990291,0
1493735950228,BK7610,-0.0004486823855755,-0.0273509015256588,0.0180246879334257,0
1493735950253,BK7610,-0.0003585298196948,-0.027386269070735,0.0180085991678224,0
1493735950278,BK7610,-0.0002683772538141,-0.0274216366158113,0.0179925104022191,0
1493735950303,BK7610,-0.0001782246879334,-0.0274570041608876,0.0179764216366158,0
1493735950328,BK7610,-8.807212205269588e-05,-0.0274923717059639,0.0179603328710124,0
1493735950353,BK7610,2.080443828017531e-06,-0.0275277392510402,0.0179442441054091,0
1493735950378,BK7610,9.223300970874482e-05,-0.0275631067961165,0.0179281553398058,0
1493735950403,BK7610,0.0001823855755894,-0.0275984743411927,0.0179120665742024,0
1493735950428,BK7610,0.0002725381414701,-0.027633841886269,0.0178959778085991,0
1493735950453,BK7610,0.0003626907073509,-0.0276692094313453,0.0178798890429958,0
1493735950478,BK7610,0.0004528432732316,-0.0277045769764216,0.0178638002773925,0
1493735950503,BK7610,0.0005429958391123,-0.0277399445214979,0.0178477115117891,0
1493735950528,BK7610,0.000633148404993,-0.0277753120665742,0.0178316227461858,0
1493735950553,BK7610,0.0007233009708737,-0.0278106796116504,0.0178155339805825,0
1493735950578,BK7610,0.0008134535367545,-0.0278460471567267,0.0177994452149791,0
1493735950603,BK7610,0.0009036061026352,-0.027881414701803,0.0177833564493758,0
1493735950628,BK7610,0.0009937586685159,-0.0279167822468793,0.0177672676837725,0
1493735950653,BK7610,0.0010839112343966,-0.0279521497919556,0.0177511789181692,0
1493735950678,BK7610,0.0011740638002774,-0.0279875173370319,0.0177350901525658,0
1493735950703,BK7610,0.0012642163661581,-0.0280228848821081,0.0177190013869625,0
1493735950728,BK7610,0.0013543689320388,-0.0280582524271844,0.0177029126213592,0
1493735950753,BK7610,0.0014445214979195,-0.0280936199722607,0.0176868238557558,0
1493735950778,BK7610,0.0015346740638002,-0.028128987517337,0.0176707350901525,0
1493735950803,BK7610,0.001624826629681,-0.0281643550624133,0.0176546463245492,0
1493735950828,BK7610,0.0017149791955617,-0.0281997226074895,0.0176385575589459,0
1493735950853,BK7610,0.0018051317614424,-0.0282350901525658,0.0176224687933425,0
1493735950878,BK7610,0.0018952843273231,-0.0282704576976421,0.0176063800277392,0
1493735950903,BK7610,0.0019854368932038,-0.0283058252427184,0.0175902912621359,0
1493735950928,BK7610,0.0020755894590846,-0.0283411927877947,0.0175742024965325,0
1493735950953,BK7610,0.0021657420249653,-0.028376560332871,0.0175581137309292,0
1493735950978,BK7610,0.002255894590846,-0.0284119278779472,0.0175420249653259,0
1493735951003,BK7610,0.0023460471567267,-0.0284472954230235,0.0175259361997226,0
1493735951028,BK7610,0.0024361997226075,-0.0284826629680998,0.0175098474341192,0
1493735951053,BK7610,0.0025263522884882,-0.0285180305131761,0.0174937586685159,0
1493735951078,BK7610,0.0026165048543689,-0.0285533980582524,0.0174776699029126,0
1493735951103,BK7610,0.0027066574202496,-0.0285887656033287,0.0174615811373092,0
1493735951128,BK7610,0.0027968099861303,-0.0286241331484049,0.0174454923717059,0
1493735951153,BK7610,0.002886962552011,-0.0286595006934812,0.0174294036061026,0
1493735951178,BK7610,0.0029771151178918,-0.0286948682385575,0.0174133148404993,0
1493735951203,BK7610,0.0030672676837725,-0.0287302357836338,0.0173972260748959,0
1493735951228,BK7610,0.0031574202496532,-0.0287656033287101,0.0173811373092926,0
1493735951253,BK7610,0.0032475728155339,-0.0288009708737864,0.0173650485436893,0
1493735951278,BK7610,0.0033377253814147,-0.0288363384188626,0.0173489597780859,0
1493735951303,BK7610,0.0034278779472954,-0.0288717059639389,0.0173328710124826,0
1493735951328,BK7610,0.0035180305131761,-0.0289070735090152,0.0173167822468793,0
1493735951353,BK7610,0.0036081830790568,-0.0289424410540915,0.017300693481276,0
1493735951378,BK7610,0.0036983356449376,-0.0289778085991678,0.0172846047156726,0
1493735951403,BK7610,0.0037884882108183,-0.0290131761442441,0.0172685159500693,0
1493735951428,BK7610,0.003878640776699,-0.0290485436893203,0.017252427184466,0
1493735951453,BK7610,0.0039687933425797,-0.0290839112343966,0.0172363384188626,0
1493735951478,BK7610,0.0040589459084604,-0.0291192787794729,0.0172202496532593,0
1493735951503,BK7610,0.0041490984743411,-0.0291546463245492,0.017204160887656,0
1493735951528,BK7610,0.0042392510402219,-0.0291900138696255,0.0171880721220527,0
1493735951553,BK7610,0.0043294036061026,-0.0292253814147018,0.0171719833564493,0
1493735951578,BK7610,0.0044195561719833,-0.029260748959778,0.017155894590846,0
1493735951603,BK7610,0.004509708737864,-0.0292961165048543,0.0171398058252427,0
1493735951628,BK7610,0.0045998613037448,-0.0293314840499306,0.0171237170596393,0
1493735951653,BK7610,0.0046900138696255,-0.0293668515950069,0.017107628294036,0
1493735951678,BK7610,0.0047801664355062,-0.0294022191400832,0.0170915395284327,0
1493735951703,BK7610,0.0048703190013869,-0.0294375866851595,0.0170754507628294,0
1493735951728,BK7610,0.0049604715672676,-0.0294729542302357,0.017059361997226,0
1493735951753,BK7610,0.0050506241331484,-0.029508321775312,0.0170432732316227,0
1493735951778,BK7610,0.0051407766990291,-0.0295436893203883,0.0170271844660194,0
1493735951803,BK7610,0.0052309292649098,-0.0295790568654646,0.017011095700416,0
1493735951828,BK7610,0.0053210818307905,-0.0296144244105409,0.0169950069348127,0
1493735951853,BK7610,0.0054112343966712,-0.0296497919556171,0.0169789181692094,0
1493735951878,BK7610,0.005501386962552,-0.0296851595006934,0.0169628294036061,0
1493735951903,BK7610,0.0055915395284327,-0.0297205270457697,0.0169467406380027,0
1493735951928,BK7610,0.0056816920943134,-0.029755894590846,0.0169306518723994,0
1493735951953,BK7610,0.0057718446601941,-0.0297912621359223,0.0169145631067961,0
1493735951978,BK7610,0.0058619972260749,-0.0298266296809986,0.0168984743411927,0
1493735952003,BK7610,0.0059521497919556,-0.0298619972260748,0.0168823855755894,0
1493735952028,BK7610,0.0060423023578363,-0.0298973647711511,0.0168662968099861,0
1493735952053,BK7610,0.006132454923717,-0.0299327323162274,0.0168502080443828,0
1493735952078,BK7610,0.0062226074895977,-0.0299680998613037,0.0168341192787794,0
1493735952103,BK7610,0.0063127600554785,-0.03000346740638,0.0168180305131761,0
1493735952128,BK7610,0.0064029126213592,-0.0300388349514563,0.0168019417475728,0
1493735952153,BK7610,0.0064930651872399,-0.0300742024965325,0.0167858529819694,0
1493735952178,BK7610,0.0065832177531206,-0.0301095700416088,0.0167697642163661,0
1493735952203,BK7610,0.0066733703190013,-0.0301449375866851,0.0167536754507628,0
1493735952228,BK7610,0.0067635228848821,-0.0301803051317614,0.0167375866851595,0
1493735952253,BK7610,0.0068536754507628,-0.0302156726768377,0.0167214979195561,0
1493735952278,BK7610,0.0069438280166435,-0.030251040221914,0.0167054091539528,0
1493735952303,BK7610,0.0070339805825242,-0.0302864077669902,0.0166893203883495,0
1493735952328,BK7610,0.007124133148405,-0.0303217753120665,0.0166732316227461,0
1493735952353,BK7610,0.0072142857142857,-0.0303571428571428,0.0166571428571428,0
1493735952378,BK7610,0.0073044382801664,-0.0303925104022191,0.0166410540915395,0
1493735952403,BK7610,0.0073945908460471,-0.0304278779472954,0.0166249653259362,0
1493735952428,BK7610,0.0074847434119278,-0.0304632454923717,0.0166088765603328,0
1493735952453,BK7610,0.0075748959778086,-0.0304986130374479,0.0165927877947295,0
1493735952478,BK7610,0.0076650485436893,-0.0305339805825242,0.0165766990291262,0
1493735952503,BK7610,0.00775520110957,-0.0305693481276005,0.0165606102635228,0
1493735952528,BK7610,0.0078453536754507,-0.0306047156726768,0.0165445214979195,0
1493735952553,BK7610,0.0079355062413314,-0.0306400832177531,0.0165284327323162,0
1493735952578,BK7610,0.0080256588072122,-0.0306754507628294,0.0165123439667129,0
1493735952603,BK7610,0.0081158113730929,-0.0307108183079056,0.0164962552011095,0
1493735952628,BK7610,0.0082059639389736,-0.0307461858529819,0.0164801664355062,0
1493735952653,BK7610,0.0082961165048543,-0.0307815533980582,0.0164640776699029,0
1493735952678,BK7610,0.0083862690707351,-0.0308169209431345,0.0164479889042995,0
1493735952703,BK7610,0.0084764216366158,-0.0308522884882108,0.0164319001386962,0
1493735952728,BK7610,0.0085665742024965,-0.0308876560332871,0.0164158113730929,0
1493735952753,BK7610,0.0086567267683772,-0.0309230235783633,0.0163997226074896,0
1493735952778,BK7610,0.0087468793342579,-0.0309583911234396,0.0163836338418862,0
1493735952803,BK7610,0.0088370319001387,-0.0309937586685159,0.0163675450762829,0
1493735952828,BK7610,0.0089271844660194,-0.0310291262135922,0.0163514563106796,0
1493735952853,BK7610,0.0090173370319001,-0.0310644937586685,0.0163353675450762,0
1493735952878,BK7610,0.0091074895977808,-0.0310998613037448,0.0163192787794729,0
1493735952903,BK7610,0.0091976421636615,-0.031135228848821,0.0163031900138696,0
1493735952928,BK7610,0.0092877947295423,-0.0311705963938973,0.0162871012482662,0
1493735952953,BK7610,0.009377947295423,-0.0312059639389736,0.0162710124826629,0
1493735952978,BK7610,0.0094680998613037,-0.0312413314840499,0.0162549237170596,0
1493735953003,BK7610,0.0095582524271844,-0.0312766990291262,0.0162388349514563,0
1493735953028,BK7610,0.0096484049930651,-0.0313120665742025,0.0162227461858529,0
1493735953053,BK7610,0.0097385575589459,-0.0313474341192787,0.0162066574202496,0
1493735953078,BK7610,0.0098287101248266,-0.031382801664355,0.0161905686546463,0
1493735953103,BK7610,0.0099188626907073,-0.0314181692094313,0.0161744798890429,0
1493735953128,BK7610,0.010009015256588,-0.0314535367545076,0.0161583911234396,0
1493735953153,BK7610,0.0100991678224688,-0.0314889042995839,0.0161423023578363,0
1493735953178,BK7610,0.0101893203883495,-0.0315242718446601,0.016126213592233,0
1493735953203,BK7610,0.0102794729542302,-0.0315596393897364,0.0161101248266296,0
1493735953228,BK7610,0.0103696255201109,-0.0315950069348127,0.0160940360610263,0
1493735953253,BK7610,0.0104597780859916,-0.031630374479889,0.016077947295423,0
1493735953278,BK7610,0.0105499306518724,-0.0316657420249653,0.0160618585298196,0
1493735953303,BK7610,0.0106400832177531,-0.0317011095700416,0.0160457697642163,0
1493735953328,BK7610,0.0107302357836338,-0.0317364771151178,0.016029680998613,0
1493735953353,BK7610,0.0108203883495145,-0.0317718446601941,0.0160135922330097,0
1493735953378,BK7610,0.0109105409153952,-0.0318072122052704,0.0159975034674063,0
1493735953403,BK7610,0.011000693481276,-0.0318425797503467,0.015981414701803,0
1493735953428,BK7610,0.0110908460471567,-0.031877947295423,0.0159653259361997,0
1493735953453,BK7610,0.0111809986130374,-0.0319133148404993,0.0159492371705963,0
1493735953478,BK7610,0.0112711511789181,-0.0319486823855755,0.015933148404993,0
1493735953503,BK7610,0.0113613037447988,-0.0319840499306518,0.0159170596393897,0
1493735953528,BK7610,0.0114514563106796,-0.0320194174757281,0.0159009708737864,0
1493735953553,BK7610,0.0115416088765603,-0.0320547850208044,0.015884882108183,0
1493735953578,BK7610,0.011631761442441,-0.0320901525658807,0.0158687933425797,0
1493735953603,BK7610,0.0117219140083217,-0.032125520110957,0.0158527045769764,0
1493735953628,BK7610,0.0118120665742025,-0.0321608876560332,0.015836615811373,0
1493735953653,BK7610,0.0119022191400832,-0.0321962552011095,0.0158205270457697,0
1493735953678,BK7610,0.0119923717059639,-0.0322316227461858,0.0158044382801664,0
1493735953703,BK7610,0.0120825242718446,-0.0322669902912621,0.0157883495145631,0
1493735953728,BK7610,0.0121726768377253,-0.0323023578363384,0.0157722607489597,0
1493735953753,BK7610,0.0122628294036061,-0.0323377253814147,0.0157561719833564,0
1493735953778,BK7610,0.0123529819694868,-0.0323730929264909,0.0157400832177531,0
1493735953803,BK7610,0.0124431345353675,-0.0324084604715672,0.0157239944521497,0
1493735953828,BK7610,0.0125332871012482,-0.0324438280166435,0.0157079056865464,0
1493735953853,BK7610,0.0126234396671289,-0.0324791955617198,0.0156918169209431,0
1493735953878,BK7610,0.0127135922330097,-0.0325145631067961,0.0156757281553398,0
1493735953903,BK7610,0.0128037447988904,-0.0325499306518723,0.0156596393897364,0
1493735953928,BK7610,0.0128938973647711,-0.0325852981969486,0.0156435506241331,0
1493735953953,BK7610,0.0129840499306518,-0.0326206657420249,0.0156274618585298,0
1493735953978,BK7610,0.0130742024965326,-0.0326560332871012,0.0156113730929264,0
1493735954003,BK7610,0.0131643550624133,-0.0326914008321775,0.0155952843273231,0
1493735954028,BK7610,0.013254507628294,-0.0327267683772538,0.0155791955617198,0
1493735954053,BK7610,0.0133446601941747,-0.03276213592233,0.0155631067961165,0
1493735954078,BK7610,0.0134348127600554,-0.0327975034674063,0.0155470180305131,0
1493735954103,BK7610,0.0135249653259362,-0.0328328710124826,0.0155309292649098,0
1493735954128,BK7610,0.0136151178918169,-0.0328682385575589,0.0155148404993065,0
1493735954153,BK7610,0.0137052704576976,-0.0329036061026352,0.0154987517337031,0
1493735954178,BK7610,0.0137954230235783,-0.0329389736477115,0.0154826629680998,0
1493735954203,BK7610,0.013885575589459,-0.0329743411927877,0.0154665742024965,0
1493735954228,BK7610,0.0139757281553398,-0.033009708737864,0.0154504854368932,0
1493735954253,BK7610,0.0140658807212205,-0.0330450762829403,0.0154343966712898,0
1493735954278,BK7610,0.0141560332871012,-0.0330804438280166,0.0154183079056865,0
1493735954303,BK7610,0.0142461858529819,-0.0331158113730929,0.0154022191400832,0
1493735954328,BK7610,0.0143363384188627,-0.0331511789181692,0.0153861303744798,0
1493735954353,BK7610,0.0144264909847434,-0.0331865464632454,0.0153700416088765,0
1493735954378,BK7610,0.0145166435506241,-0.0332219140083217,0.0153539528432732,0
1493735954403,BK7610,0.0146067961165048,-0.033257281553398,0.0153378640776699,0
1493735954428,BK7610,0.0146969486823855,-0.0332926490984743,0.0153217753120665,0
1493735954453,BK7610,0.0147871012482663,-0.0333280166435506,0.0153056865464632,0
1493735954478,BK7610,0.014877253814147,-0.0333633841886269,0.0152895977808599,0
1493735954503,BK7610,0.0149674063800277,-0.0333987517337031,0.0152735090152565,0
1493735954528,BK7610,0.0150575589459084,-0.0334341192787794,0.0152574202496532,0
1493735954553,BK7610,0.0151477115117891,-0.0334694868238557,0.0152413314840499,0
1493735954578,BK7610,0.0152378640776699,-0.033504854368932,0.0152252427184466,0
1493735954603,BK7610,0.0153280166435506,-0.0335402219140083,0.0152091539528432,0
1493735954628,BK7610,0.0154181692094313,-0.0335755894590846,0.0151930651872399,0
1493735954653,BK7610,0.015508321775312,-0.0336109570041608,0.0151769764216366,0
1493735954678,BK7610,0.0155984743411927,-0.0336463245492371,0.0151608876560332,0
1493735954703,BK7610,0.0156886269070735,-0.0336816920943134,0.0151447988904299,0
1493735954728,BK7610,0.0157787794729542,-0.0337170596393897,0.0151287101248266,0
1493735954753,BK7610,0.0158689320388349,-0.033752427184466,0.0151126213592233,0
1493735954778,BK7610,0.0159590846047156,-0.0337877947295423,0.0150965325936199,0
1493735954803,BK7610,0.0160492371705964,-0.0338231622746185,0.0150804438280166,0
1493735954828,BK7610,0.0161393897364771,-0.0338585298196948,0.0150643550624133,0
1493735954853,BK7610,0.0162295423023578,-0.0338938973647711,0.0150482662968099,0
1493735954878,BK7610,0.0163196948682385,-0.0339292649098474,0.0150321775312066,0
1493735954903,BK7610,0.0164098474341192,-0.0339646324549237,0.0150160887656033,0
1493735954928,BK7610,0.0165,-0.034,0.015,0
1493735954953,BK7610,0.0095,-0.0512,0.0125,0
1493735954978,BK7610,0.0066749999999999,-0.045625,0.0141375,0
1493735955003,BK7610,0.0038499999999999,-0.04005,0.015775,0
1493735955028,BK7610,0.0010249999999999,-0.034475,0.0174125,0
1493735955053,BK7610,-0.0018,-0.0289,0.01905,0
1493735955078,BK7610,-0.004625,-0.023325,0.0206875,0
1493735955103,BK7610,-0.00745,-0.01775,0.022325,0
1493735955128,BK7610,-0.010275,-0.0121749999999999,0.0239625,0
1493735955153,BK7610,-0.0131,-0.0066,0.0256,0
1493735955178,BK7610,-0.00345,-0.0049499999999999,0.012225,0
1493735955203,BK7610,0.0061999999999999,-0.0033,-0.00115,0
1493735955228,BK7610,0.0158499999999999,-0.00165,-0.014525,0
1493735955253,BK7610,0.0255,0.0,-0.0279,0
1493735955278,BK7610,0.0296499999999999,0.0173,-0.01495,0
1493735955303,BK7610,0.0338,0.0346,-0.002,0
1493735955328,BK7610,0.0252,0.0197999999999999,0.0102999999999999,0
1493735955353,BK7610,0.0166,0.005,0.0226,0
1493735955378,BK7610,0.0093,0.001125,0.0197749999999999,0
1493735955403,BK7610,0.002,-0.00275,0.01695,0
1493735955428,BK7610,-0.0052999999999999,-0.006625,0.0141249999999999,0
1493735955453,BK7610,-0.0126,-0.0105,0.0113,0
1493735955478,BK7610,-0.01775,0.0045999999999999,-0.0088,0
1493735955503,BK7610,-0.0229,0.0197,-0.0289,0
1493735955528,BK7610,-0.0186,0.02045,-0.03385,0
1493735955553,BK7610,-0.0143,0.0212,-0.0388,0
1493735955578,BK7610,-0.002025,0.0071249999999999,-0.02695,0
1493735955603,BK7610,0.0102499999999999,-0.00695,-0.0151,0
1493735955628,BK7610,0.0225249999999999,-0.021025,-0.00325,0
1493735955653,BK7610,0.0348,-0.0351,0.0086,0
1493735955678,BK7610,0.0138499999999999,-0.02285,-0.0087999999999999,0
1493735955703,BK7610,-0.0071,-0.0106,-0.0262,0
1493735955728,BK7610,-0.00575,0.01695,-0.0421,0
1493735955753,BK7610,-0.0044,0.0445,-0.058,0
1493735955778,BK7610,-0.004675,0.0369,-0.038675,0
1493735955803,BK7610,-0.0049499999999999,0.0293,-0.01935,0
1493735955828,BK7610,-0.005225,0.0217,-2.4999999999997247e-05,0
1493735955853,BK7610,-0.0055,0.0141,0.0193,0
1493735955878,BK7610,0.00495,0.0154499999999999,-0.0305499999999999,0
1493735955903,BK7610,0.0154,0.0168,-0.0804,0
1493735955928,BK7610,0.0183,-0.0016,-0.0265499999999999,0
1493735955953,BK7610,0.0212,-0.02,0.0273,0
1493735955978,BK7610,0.01345,-0.02215,0.0112,0
1493735956003,BK7610,0.0057,-0.0243,-0.0049,0
1493735956028,BK7610,0.0136666666666666,-0.0141,-0.0045666666666666,0
1493735956053,BK7610,0.0216333333333333,-0.0039,-0.0042333333333333,0
1493735956078,BK7610,0.0296,0.0063,-0.0039,0
1493735956103,BK7610,0.0251,0.0304,-0.0308,0
1493735956128,BK7610,0.0097,0.0337,0.00885,0
1493735956153,BK7610,-0.0057,0.037,0.0485,0
1493735956178,BK7610,-0.007875,0.02465,0.021325,0
1493735956203,BK7610,-0.01005,0.0122999999999999,-0.0058499999999999,0
1493735956228,BK7610,-0.012225,-5.000000000000143e-05,-0.0330249999999999,0
1493735956253,BK7610,-0.0144,-0.0124,-0.0602,0
1493735956278,BK7610,-0.002,0.0108,-0.0776,0
1493735956303,BK7610,0.0104,0.034,-0.095,0
1493735956328,BK7610,0.019725,0.026625,-0.03585,0
1493735956353,BK7610,0.02905,0.01925,0.0233,0
